property_url,full_street_line,unit,estimated_value,assessed_value,sold_price,last_sold_date,months_since_sale,sqft,beds,baths,neighborhoods,list_date,tax,lot_sqft,new_construction,stories,monthly_appreciation,monthly_appreciation_rate
https://www.realtor.com/realestateandhomes-detail/4573-Dahlia-Way-NW_Salem_OR_97304_M15728-13919,4573 Dahlia Way NW,,2470111.0,1045675.0,24000,2024-05-13,14.19185282522996,6456.0,3.0,4.5,,,12445.0,359370.0,False,2.0,172360,718.1666666666666
https://www.realtor.com/realestateandhomes-detail/415-Moyer-Ln-NW_Salem_OR_97304_M15942-22273,415 Moyer Ln NW,,1100000.0,34410.0,30000,2024-12-27,6.701708278580814,,,,West Salem,,648.0,5996.0,False,,159661,532.2033333333334
https://www.realtor.com/realestateandhomes-detail/855-Windgate-St-S_Salem_OR_97302_M29899-76451,855 Windgate St S,,387500.0,2630.0,10000,2024-10-04,9.461235216819974,,,,"South Salem, Southwest Salem",,51.0,280.0,False,,39900,399.0
https://www.realtor.com/realestateandhomes-detail/4990-Auburn-Rd-NE_Salem_OR_97301_M13794-54792,4990 Auburn Rd NE,,835202.0,175790.0,6000,2021-12-30,42.60840998685939,2914.0,4.0,,,,2680.0,108464.0,False,1.0,19461,324.35
https://www.realtor.com/realestateandhomes-detail/4995-Sunnyside-Rd-SE-Unit-11_Salem_OR_97302_M98688-55473,4995 Sunnyside Rd SE Unit W11,Unit W11,429000.0,,30000,2024-07-12,12.220762155059132,1296.0,3.0,,Faye Wright,2024-06-20,,,False,,32649,108.83
https://www.realtor.com/realestateandhomes-detail/4170-Deepwood-Ln-NW_Salem_OR_97304_M29070-32673,4170 Deepwood Ln NW,,581100.0,253000.0,100000,2024-11-12,8.180026281208935,1884.0,4.0,,,,2869.0,55321.0,False,1.0,58814,58.814
https://www.realtor.com/realestateandhomes-detail/4375-Durbin-Ave-SE_Salem_OR_97317_M23762-33340,4375 Durbin Ave SE,,336996.0,119020.0,38869,2024-06-05,13.436268068331144,1080.0,3.0,,,,2036.0,12197.0,False,1.0,22188,57.0840515577967
https://www.realtor.com/realestateandhomes-detail/1852-Cousteau-Loop-SE_Salem_OR_97302_M28889-51629,1852 Cousteau Loop SE,,698000.0,65940.0,94500,2024-03-22,15.900131406044677,,,,Morningside,2025-06-08,1294.0,3049.0,False,,37956,40.165079365079364
https://www.realtor.com/realestateandhomes-detail/2542-Kitsap-St-NW_Salem_OR_97304_M91875-45851,2542 Kitsap St NW,,734553.0,378930.0,80000,2023-07-20,23.98160315374507,2761.0,4.0,,West Salem,,7140.0,,False,1.0,27294,34.1175
https://www.realtor.com/realestateandhomes-detail/5678-Battle-Creek-Rd-SE_Salem_OR_97306_M13786-57108,5678 Battle Creek Rd SE,,410100.0,220940.0,74000,2024-06-06,13.403416557161629,1144.0,2.0,1.5,South Gateway,,4338.0,37462.0,False,1.0,25076,33.88648648648649
https://www.realtor.com/realestateandhomes-detail/2152-Equestrian-Loop-S-S_Salem_OR_97302_M99479-90770,2152 Equestrian Loop S # S,# S,1929000.0,260120.0,499000,2024-10-31,8.5742444152431,1594.0,3.0,,"Southwest Salem, Croisan-Illahe",,5107.0,,False,,166779,33.42264529058116
https://www.realtor.com/realestateandhomes-detail/2090-Berry-St-SE_Salem_OR_97302_M11397-11033,2090 Berry St SE,,400521.0,175380.0,60000,2024-02-02,17.509855453350852,2066.0,5.0,,South Central,,3443.0,5000.0,False,1.0,19447,32.41166666666667
https://www.realtor.com/realestateandhomes-detail/2635A-Gilbert-St-S_Salem_OR_97302_M93223-93922,2635-A Gilbert St S,,630000.0,,125000,2024-05-31,13.600525624178712,2345.0,4.0,2.5,"Southwest Salem, South Salem",2024-06-06,,6534.0,True,,37131,29.7048
https://www.realtor.com/realestateandhomes-detail/1844-Cousteau-Loop-SE_Salem_OR_97302_M28889-14363,1844 Cousteau Loop SE,,527100.0,65940.0,90000,2024-02-23,16.819973718791065,,,,Morningside,2024-04-30,1294.0,3049.0,False,,25987,28.874444444444446
https://www.realtor.com/realestateandhomes-detail/8923-Umatilla-St-NE_Salem_OR_97305_M90615-65634,8923 Umatilla St NE,,395900.0,,100000,2024-08-29,10.64388961892247,1076.0,2.0,,,,,162914.0,False,1.0,27800,27.800000000000004
https://www.realtor.com/realestateandhomes-detail/9010-Pueblo-Ave-NE_Salem_OR_97305_M21113-80070,9010 Pueblo Ave NE,,383600.0,9420.0,86000,2024-07-03,12.516425755584756,470.0,1.0,,,2024-06-03,966.0,7405.0,False,,23777,27.64767441860465
https://www.realtor.com/realestateandhomes-detail/2232-42nd-Ave-SE-Unit-407_Salem_OR_97317_M21884-50256,2232 42nd Ave SE Unit 407,Unit 407,79800.0,16940.0,20000,2024-08-12,11.202365308804204,784.0,2.0,,Southeast Mill Creek,2023-12-13,346.0,,False,,5338,26.69
https://www.realtor.com/realestateandhomes-detail/3646-June-Ave-NE_Salem_OR_97305_M91078-29659,3646 June St NE,,417841.0,19780.0,96000,2024-06-26,12.746386333771353,,,,,2024-04-10,388.0,5227.0,False,,25250,26.302083333333332
https://www.realtor.com/realestateandhomes-detail/3365-6th-Ave-S_Salem_OR_97302_M27301-95565,3365 6th Ave S,,380800.0,185180.0,110000,2024-10-04,9.461235216819974,1245.0,3.0,1.5,"South Salem, Southwest Salem",,3635.0,10050.0,False,1.0,28622,26.02
https://www.realtor.com/realestateandhomes-detail/1515-Barnes-Ave-SE_Salem_OR_97306_M10800-59632,1515 Barnes Ave SE,,585900.0,237760.0,55000,2022-06-03,37.516425755584756,2530.0,3.0,,South Gateway,,4668.0,30056.0,False,2.0,14151,25.729090909090907
https://www.realtor.com/realestateandhomes-detail/6402-Macleay-Rd-SE_Salem_OR_97317_M13447-33728,6402 Macleay Rd SE,,200000.0,86470.0,60000,2024-09-27,9.69119579500657,800.0,,,,,1252.0,19293.0,False,1.0,14446,24.076666666666664
https://www.realtor.com/realestateandhomes-detail/4985-Wagon-Rim-Ct-SE_Salem_OR_97317_M19160-95158,4985 Wagon Rim Ct SE,,379000.0,161410.0,69518,2023-12-26,18.758212877792378,1180.0,3.0,,,,2761.0,7225.0,False,1.0,16498,23.73198308351794
https://www.realtor.com/realestateandhomes-detail/3346-Sunnyview-Rd-NE-Unit-31_Salem_OR_97301_M21574-21178,3346 Sunnyview Rd NE,,253200.0,25710.0,60000,2024-05-31,13.600525624178712,1188.0,3.0,,Lansing,2024-05-08,514.0,,False,,14205,23.674999999999997
https://www.realtor.com/realestateandhomes-detail/4762-Lancaster-Dr-NE_Salem_OR_97305_M15156-35340,4762 Lancaster Dr NE,,433000.0,59110.0,112200,2024-07-03,12.516425755584756,,,,,,1122.0,15700.0,False,,25630,22.84313725490196
https://www.realtor.com/realestateandhomes-detail/7071-Dunsmere-St-SE_Salem_OR_97317_M14629-35425,7071 Dunsmere St SE,,461900.0,123330.0,126750,2024-07-31,11.59658344283837,1120.0,,,,,1787.0,39640.0,False,,28901,22.801577909270218
https://www.realtor.com/realestateandhomes-detail/3449-Mock-Orange-Ct-S_Salem_OR_97302_M26408-43207,3449 Mock Orange Ct S,,581700.0,317200.0,211678,2024-11-26,7.720105124835742,2366.0,3.0,2.5,"Southwest Salem, Croisan-Illahe",,6227.0,12000.0,False,1.0,47930,22.642882113398652
https://www.realtor.com/realestateandhomes-detail/8626-Wabash-Dr-NE_Salem_OR_97305_M96694-17601,8626 Wabash Dr NE,,1264168.0,325415.0,500000,2024-12-23,6.83311432325887,2626.0,4.0,,,,4212.0,3912995.0,False,1.0,111833,22.366600000000002
https://www.realtor.com/realestateandhomes-detail/921-Waikiki-St-SE_Salem_OR_97317_M18698-62645,921 Waikiki St SE,,366900.0,129750.0,119000,2024-10-02,9.526938239159001,1188.0,3.0,,Southeast Mill Creek,,2547.0,3847.0,False,1.0,26021,21.86638655462185
https://www.realtor.com/realestateandhomes-detail/785-17th-St-NE_Salem_OR_97301_M27964-65783,785 17th St NE,,278700.0,69740.0,79900,2024-08-05,11.432325886990801,594.0,2.0,,Northeast Neighbors,,1369.0,6713.0,False,1.0,17389,21.76345431789737
https://www.realtor.com/realestateandhomes-detail/825-Cascade-Dr-NW_Salem_OR_97304_M13841-16889,825 Cascade Dr NW,,529543.0,275660.0,50000,2021-11-09,44.283837056504595,2871.0,4.0,,West Salem,,5194.0,7499.0,False,1.0,10829,21.658
https://www.realtor.com/realestateandhomes-detail/1364-Sundance-St-NW_Salem_OR_97304_M21892-61211,1364 Sundance St NW,,543400.0,104650.0,130000,2024-04-24,14.816031537450723,,,,West Salem,2021-08-26,1972.0,10890.0,False,,27902,21.463076923076922
https://www.realtor.com/realestateandhomes-detail/4940-Sunnyside-Rd-SE-Unit-G2_Salem_OR_97302_M23653-70213,4940 Sunnyside Rd SE Unit G2,Unit G2,131300.0,24110.0,50000,2024-11-27,7.687253613666228,1368.0,2.0,,Faye Wright,2024-10-07,483.0,,False,,10576,21.152
https://www.realtor.com/realestateandhomes-detail/5941-Palazzo-St-S_Salem_OR_97306_M98848-62779,5941 Palazzo St S,,695231.0,78590.0,155000,2024-03-01,16.590013140604466,,,,Sunnyslope,,1543.0,,False,,32564,21.009032258064515
https://www.realtor.com/realestateandhomes-detail/18275-Wheatland-Rd-NW_Salem_OR_97304_M21723-95971,18275 Wheatland Rd NW,,477100.0,136111.0,141975,2024-08-08,11.333771353482259,1718.0,3.0,,,,1767.0,6098.0,False,1.0,29569,20.82690614544814
https://www.realtor.com/realestateandhomes-detail/2458-Morrow-Ct-NW_Salem_OR_97304_M91563-09906,2458 Morrow Ct NW,,546000.0,1140.0,120000,2024-02-16,17.04993429697766,,,,West Salem,2024-01-25,21.0,8712.0,False,,24985,20.820833333333333
https://www.realtor.com/realestateandhomes-detail/4180-12th-St-SE_Salem_OR_97302_M23482-70431,4180 12th St SE,,689336.0,374600.0,93256,2022-12-27,30.716162943495398,2766.0,,,Morningside,,7355.0,9672.0,False,,19406,20.80938491893283
https://www.realtor.com/realestateandhomes-detail/3975-Lone-Oak-Rd-SE_Salem_OR_97302_M29297-54687,3975 Lone Oak Rd SE,,404405.0,183940.0,165000,2024-12-17,7.030223390275952,1374.0,3.0,1.5,Faye Wright,,3611.0,9790.0,False,1.0,34054,20.63878787878788
https://www.realtor.com/realestateandhomes-detail/769-18th-St-NE_Salem_OR_97301_M95282-30988,769 NE 18th St,,327600.0,58930.0,80000,2024-04-15,15.111695137976346,,1.0,,Northeast Neighbors,2024-07-30,1157.0,2613.0,False,1.0,16385,20.48125
https://www.realtor.com/realestateandhomes-detail/3393-Pioneer-Dr-SE-2_Salem_OR_97302_M93930-43340,3393 Pioneer Dr SE Lot 2,Lot 2,506000.0,,100000,2023-11-13,20.17082785808147,,,,,2023-07-30,,6970.0,False,,20128,20.128
https://www.realtor.com/realestateandhomes-detail/390-19th-St-NE_Salem_OR_97301_M10100-74192,390 19th St NE,,373300.0,129480.0,55000,2023-02-21,28.876478318002626,1462.0,2.0,,Northeast Neighbors,,2542.0,3673.0,False,1.0,11023,20.041818181818183
https://www.realtor.com/realestateandhomes-detail/880-41st-Pl-NE-30_Salem_OR_97301_M20296-80954,880 41st Pl NE Unit 30,Unit 30,83200.0,7170.0,35000,2024-12-19,6.964520367936925,780.0,2.0,,East Lancaster,2024-10-07,142.0,,False,,6921,19.774285714285714
https://www.realtor.com/realestateandhomes-detail/4693-Dahlia-Way-NW_Salem_OR_97304_M92050-81612,4693 Dahlia Way NW,,644548.0,227499.0,76000,2022-03-16,40.11169513797635,1574.0,1.0,1.5,,,2707.0,136343.0,False,1.0,14174,18.65
https://www.realtor.com/realestateandhomes-detail/1091-7th-St-NW_Salem_OR_97304_M10767-67694,1091 7th St NW,,424500.0,3286.0,115000,2024-04-30,14.61892247043364,,,,West Salem,2024-03-06,61.0,6098.0,False,,21171,18.409565217391304
https://www.realtor.com/realestateandhomes-detail/1634-Ptarmigan-St-NW_Salem_OR_97304_M12772-00900,1634 Ptarmigan St NW,,836100.0,537880.0,366050,2024-12-17,7.030223390275952,3742.0,4.0,3.0,West Salem,,10136.0,9867.0,False,1.0,66861,18.265537494877748
https://www.realtor.com/realestateandhomes-detail/4940-Sunnyside-Rd-SE-Unit-H6_Salem_OR_97302_M21517-99096,4940 Sunnyside Rd SE Unit H6,Unit H6,132200.0,20170.0,49000,2024-10-09,9.296977660972404,1160.0,2.0,,Faye Wright,2024-10-18,394.0,,False,,8949,18.26326530612245
https://www.realtor.com/realestateandhomes-detail/2395-5th-St-NE_Salem_OR_97301_M27715-34868,2395 5th St NE,,368000.0,29700.0,45000,2022-03-30,39.65177398160315,,,,Highland,,583.0,5000.0,False,,8146,18.102222222222224
https://www.realtor.com/realestateandhomes-detail/1396-Davis-Rd-S_Salem_OR_97306_M13996-00567,1396 Davis Rd S,,487600.0,191520.0,125000,2024-03-18,16.031537450722734,,,,Sunnyslope,2023-03-26,3760.0,18731.0,False,,22618,18.0944
https://www.realtor.com/realestateandhomes-detail/1754-Best-Rd-NW_Salem_OR_97304_M99471-17948,1754 Best Rd NW,,2669323.0,1396832.0,280000,2021-07-07,48.39027595269382,7352.0,6.0,5.5,,,16625.0,918245.0,False,2.0,49376,17.634285714285713
https://www.realtor.com/realestateandhomes-detail/5860-Eastland-Ave-SE_Salem_OR_97317_M14475-28816,5860 Eastland Ave SE,,871200.0,251980.0,90000,2021-05-26,49.7700394218134,2467.0,3.0,,Southeast Mill Creek,,4947.0,774932.0,False,2.0,15696,17.44
https://www.realtor.com/realestateandhomes-detail/4934-Hayesville-Pl-NE_Salem_OR_97305_M26095-54337,4934 Hayesville Pl NE,,511572.0,270600.0,106000,2023-09-18,22.010512483574242,2334.0,4.0,,,,5313.0,5314.0,False,2.0,18426,17.38301886792453
https://www.realtor.com/realestateandhomes-detail/2124-Limestone-Ave-SE_Salem_OR_97306_M22216-67663,2124 Limestone Ave SE,,729000.0,84750.0,165000,2023-11-13,20.17082785808147,,,,South Gateway,,1663.0,9226.0,False,,27961,16.946060606060605
https://www.realtor.com/realestateandhomes-detail/710-Winding-Way-SE_Salem_OR_97302_M22995-77296,710 Winding Way SE,,986000.0,822420.0,160000,2022-12-29,30.650459921156372,5688.0,7.0,4.5,Faye Wright,,16147.0,418612.0,False,2.0,26949,16.843125
https://www.realtor.com/realestateandhomes-detail/2995-Bonham-St-S_Salem_OR_97302_M11512-37582,2995 Bonham St S,,555800.0,262250.0,86000,2022-10-27,32.72010512483574,2136.0,3.0,2.5,"South Salem, Southwest Salem",,5149.0,5450.0,False,1.0,14358,16.695348837209302
https://www.realtor.com/realestateandhomes-detail/3174-Comber-Ct-NE_Salem_OR_97305_M18020-61374,3174 Comber Ct NE,,270000.0,75400.0,92000,2024-07-31,11.59658344283837,924.0,2.0,1.5,,2024-07-03,1371.0,4356.0,False,,15349,16.683695652173913
https://www.realtor.com/realestateandhomes-detail/471-Hampden-Ln-NE_Salem_OR_97317_M98227-20864,471 Hampden Ln NE,,229000.0,,50000,2023-09-26,21.747700394218132,,,,,2023-09-01,,11761.0,False,,8231,16.462
https://www.realtor.com/realestateandhomes-detail/1610-Lee-St-SE_Salem_OR_97302_M26815-74883,1610 Lee St SE,,290000.0,86270.0,90142,2024-05-29,13.66622864651774,752.0,3.0,,Southeast Salem,,1693.0,5250.0,False,1.0,14624,16.223292139069468
https://www.realtor.com/realestateandhomes-detail/6973-Owl-Dr-SE_Salem_OR_97306_M25979-41884,6973 Owl Dr SE,,627100.0,361580.0,115500,2023-03-27,27.75952693823916,2310.0,4.0,,,,7099.0,6655.0,False,2.0,18430,15.956709956709958
https://www.realtor.com/realestateandhomes-detail/3170-Ellis-Way-NE_Salem_OR_97301_M24858-88270,3170 Ellis Way NE # 56,# 56,148100.0,9040.0,46500,2024-05-24,13.830486202365309,812.0,2.0,,Northeast Salem,2024-01-31,162.0,,False,,7346,15.79784946236559
https://www.realtor.com/realestateandhomes-detail/3544-Belvedere-St-NW_Salem_OR_97304_M94514-04883,3544 Belvedere St NW,,594000.0,273640.0,85000,2022-05-10,38.30486202365309,2166.0,,,West Salem,,3550.0,,False,1.0,13288,15.632941176470588
https://www.realtor.com/realestateandhomes-detail/1288-Doaks-Ferry-Rd-NW_Salem_OR_97304_M11523-64883,1288 Doaks Ferry Rd NW,,507000.0,288440.0,96000,2023-04-06,27.43101182654402,1836.0,4.0,2.5,West Salem,,5435.0,6463.0,False,1.0,14983,15.607291666666667
https://www.realtor.com/realestateandhomes-detail/476-McKinley-St-SE_Salem_OR_97302_M11644-29725,476 McKinley St SE,,524000.0,331830.0,250000,2024-12-17,7.030223390275952,2296.0,4.0,2.5,Faye Wright,,6515.0,9200.0,False,2.0,38975,15.590000000000002
https://www.realtor.com/realestateandhomes-detail/2100-Hazel-Ave-NE_Salem_OR_97301_M97977-90787,2100 Hazel Ave NE,,383300.0,21540.0,99275,2024-01-04,18.462549277266753,,,,Highland,2024-09-29,403.0,4356.0,False,,15384,15.496348526819443
https://www.realtor.com/realestateandhomes-detail/7123-Clover-Creek-Dr-SE_Salem_OR_97306_M27411-55816,7123 Clover Creek Dr SE,,616482.0,313780.0,91000,2022-05-25,37.81208935611038,1999.0,3.0,2.5,,,5559.0,5700.0,False,,13897,15.271428571428572
https://www.realtor.com/realestateandhomes-detail/1380-Doaks-Ferry-Rd-NW_Salem_OR_97304_M17365-51576,1380 Doaks Ferry Rd NW,,642531.0,354250.0,95000,2022-05-02,38.5676741130092,2916.0,5.0,,West Salem,,6675.0,21219.0,False,1.0,14197,14.944210526315791
https://www.realtor.com/realestateandhomes-detail/1051-Camry-Ct-NE_Salem_OR_97301_M23822-92099,1051 Camry Ct NE,,377776.0,173710.0,120000,2024-04-22,14.88173455978975,1249.0,3.0,,Northeast Salem,,3410.0,4601.0,False,1.0,17322,14.435
https://www.realtor.com/realestateandhomes-detail/4943-Southampton-Dr-SE_Salem_OR_97302_M12862-37570,4943 Southampton Dr SE,,831000.0,88810.0,170000,2023-04-20,26.971090670170828,,,,Morningside,,1743.0,7630.0,False,,24508,14.416470588235294
https://www.realtor.com/realestateandhomes-detail/4637-Dark-Forest-Pl-NE_Salem_OR_97305_M16636-55664,4637 Dark Forest Pl NE,,340000.0,62610.0,105000,2024-03-21,15.932982917214192,,,,East Lancaster,,1229.0,6599.0,False,,14749,14.046666666666665
https://www.realtor.com/realestateandhomes-detail/3290-Boone-Rd-SE_Salem_OR_97317_M93890-57942,3290 Boone Rd SE,,781750.0,420610.0,156000,2023-03-02,28.580814717477004,2834.0,4.0,2.5,Southeast Mill Creek,,8258.0,314067.0,False,1.0,21894,14.034615384615384
https://www.realtor.com/realestateandhomes-detail/9371-Hallelujah-Dr-NE_Salem_OR_97305_M26397-77016,9371 Hallelujah Dr NE,,411000.0,46090.0,65000,2022-05-02,38.5676741130092,1536.0,,,,,629.0,8548.0,False,,8971,13.801538461538462
https://www.realtor.com/realestateandhomes-detail/443-Clarmar-Dr-NE_Salem_OR_97301_M20230-22520,443 Clarmar Dr NE,,359000.0,135330.0,80000,2023-05-24,25.854139290407357,1184.0,3.0,,,,2285.0,10855.0,False,1.0,10791,13.48875
https://www.realtor.com/realestateandhomes-detail/1581-Canary-Ct-NE_Salem_OR_97301_M10625-07373,1581 Canary Ct NE,,384100.0,190150.0,99500,2023-10-04,21.48488830486202,1315.0,3.0,,East Lancaster,,3733.0,6136.0,False,1.0,13247,13.313567839195981
https://www.realtor.com/realestateandhomes-detail/2232-42nd-Ave-SE-Unit-327_Salem_OR_97317_M24738-88636,2232 42nd Ave SE Unit 327,Unit 327,117000.0,40310.0,55000,2024-10-30,8.607095926412615,1440.0,3.0,,Southeast Mill Creek,2024-05-29,778.0,,False,,7203,13.096363636363636
https://www.realtor.com/realestateandhomes-detail/3451-Trinity-St-NE_Salem_OR_97305_M94605-71179,3451 Trinity St NE,,1209500.0,644695.0,280000,2023-06-08,25.36136662286465,4817.0,4.0,3.5,,,9341.0,,False,,36650,13.089285714285715
https://www.realtor.com/realestateandhomes-detail/3291-Randel-Ct-SE_Salem_OR_97302_M18778-88518,3291 Randel Ct SE,,512000.0,266370.0,122045,2023-06-30,24.638633377135346,4176.0,8.0,,Morningside,,5229.0,10958.0,False,2.0,15827,12.96816747920849
https://www.realtor.com/realestateandhomes-detail/8849-Enclid-St-NE_Salem_OR_97305_M27237-08142,8849 Enclid St NE,,443295.0,158560.0,60000,2021-05-28,49.70433639947437,1634.0,4.0,,,,2176.0,21780.0,False,1.0,7712,12.853333333333333
https://www.realtor.com/realestateandhomes-detail/251-Kens-Way-S_Salem_OR_97306_M28172-25204,251 Kens Way S,,859342.0,373110.0,120000,2021-07-20,47.96320630749014,2467.0,,,,,4735.0,80150.0,False,,15415,12.845833333333335
https://www.realtor.com/realestateandhomes-detail/1175-Chelsea-Ave-NW_Salem_OR_97304_M28248-49897,1175 Chelsea Ave NW,,563000.0,271870.0,283722,2024-11-26,7.720105124835742,2701.0,4.0,,West Salem,2024-08-16,5123.0,16553.0,False,,36175,12.750156843670919
https://www.realtor.com/realestateandhomes-detail/1220-Madrona-Ave-SE_Salem_OR_97302_M17749-57662,1220 Madrona Ave SE,,476400.0,221020.0,65754,2021-05-13,50.19710906701708,2202.0,4.0,2.5,Morningside,,4339.0,9716.0,False,1.0,8181,12.441828633999453
https://www.realtor.com/realestateandhomes-detail/6078-31st-Ave-SE_Salem_OR_97317_M12953-42839,6078 31st Ave SE,,825000.0,308889.0,250000,2023-12-22,18.889618922470433,2966.0,2.0,,,,4137.0,69260.0,False,1.0,30440,12.176
https://www.realtor.com/realestateandhomes-detail/5716-Joynak-St-S_Salem_OR_97306_M11250-75573,5716 Joynak St S,,406800.0,196450.0,91000,2023-02-22,28.843626806833115,1635.0,3.0,2.5,Sunnyslope,,3857.0,2526.0,False,,10949,12.031868131868132
https://www.realtor.com/realestateandhomes-detail/1434-Ranier-Loop-NW_Salem_OR_97304_M25531-99885,1434 Ranier Loop NW,,680400.0,390880.0,101000,2021-06-14,49.14586070959264,2847.0,3.0,2.5,West Salem,,6884.0,8250.0,False,2.0,11789,11.672277227722773
https://www.realtor.com/realestateandhomes-detail/1930-Hampden-Ln-NE-Unit-12_Salem_OR_97305_M24232-06955,1930 Hampden Ln NE Unit 12,Unit 12,146100.0,26920.0,50000,2024-03-01,16.590013140604466,1262.0,3.0,,,2024-01-23,400.0,212473.0,False,,5793,11.586
https://www.realtor.com/realestateandhomes-detail/2451-Nehalem-St-S_Salem_OR_97306_M95876-63283,2451 Nehalem St S,,573100.0,79090.0,145780,2023-06-07,25.394218134034166,,,,,,1003.0,131987.0,False,,16827,11.542735629030046
https://www.realtor.com/realestateandhomes-detail/5520-Ramp-St-NE_Salem_OR_97305_M25219-50330,5520 Ramp St NE,,550250.0,241650.0,91000,2021-11-24,43.79106438896189,1751.0,3.0,2.5,,,3298.0,45738.0,False,1.0,10487,11.524175824175824
https://www.realtor.com/realestateandhomes-detail/8752-Wildlife-Ln-SE_Salem_OR_97317_M14107-20918,8752 Wildlife Ln SE,,404842.0,148060.0,91000,2023-01-19,29.96057818659658,,,,,,2145.0,86684.0,False,,10475,11.510989010989011
https://www.realtor.com/realestateandhomes-detail/575-18th-St-SE_Salem_OR_97301_M99115-12081,575 18th St SE,,562000.0,,278000,2024-10-18,9.00131406044678,1458.0,4.0,,Northeast Neighbors,2024-10-19,,4792.0,False,,31551,11.349280575539568
https://www.realtor.com/realestateandhomes-detail/1180-7th-St-NW_Salem_OR_97304_M19306-09860,1180 7th St NW,,341200.0,124320.0,82000,2023-03-24,27.8580814717477,776.0,2.0,,West Salem,,2342.0,5916.0,False,1.0,9304,11.346341463414635
https://www.realtor.com/realestateandhomes-detail/4155-Lancaster-Dr-NE-Spc-47_Salem_OR_97305_M25462-88350,4155 Lancaster Dr NE Spc 47,Spc 47,267000.0,47850.0,119800,2024-08-23,10.840998685939553,1296.0,3.0,,,2024-07-15,739.0,,False,,13578,11.333889816360601
https://www.realtor.com/realestateandhomes-detail/3178-Turner-Rd-SE_Salem_OR_97302_M23176-69806,3178 Turner Rd SE,,125000.0,27290.0,45000,2024-03-14,16.16294349540079,1248.0,3.0,,Southeast Mill Creek,2024-07-30,545.0,,False,1.0,4950,11.0
https://www.realtor.com/realestateandhomes-detail/4434-Katrina-Ct-NE_Salem_OR_97305_M16298-55454,4434 Katrina Ct NE,,443000.0,217680.0,104000,2023-01-27,29.69776609724047,1674.0,3.0,2.5,,,3541.0,6500.0,False,2.0,11415,10.975961538461538
https://www.realtor.com/realestateandhomes-detail/1010-Pastureland-Ln-NE_Salem_OR_97317_M21474-53502,1010 Pastureland Ln NE,,539500.0,312440.0,125000,2022-12-30,30.617608409986858,1782.0,,,,,4527.0,66211.0,False,,13538,10.8304
https://www.realtor.com/realestateandhomes-detail/2195-Vaughn-Ave-NE_Salem_OR_97305_M16203-52639,2195 Vaughn Ave NE,,419000.0,232800.0,209000,2024-10-07,9.362680683311432,1645.0,,,North Lancaster,,4570.0,9750.0,False,,22429,10.73157894736842
https://www.realtor.com/realestateandhomes-detail/6880-Fairway-Ave-SE_Salem_OR_97306_M24682-61479,6880 Fairway Ave SE,,127400.0,,50000,2024-05-02,14.553219448094612,1152.0,2.0,,South Gateway,2024-03-01,,,False,,5318,10.636
https://www.realtor.com/realestateandhomes-detail/531-Gerth-Ave-NW_Salem_OR_97304_M14456-45863,531 Gerth Ave NW,,363600.0,152390.0,139000,2024-04-11,15.243101182654401,1344.0,4.0,,West Salem,,2871.0,5000.0,False,1.0,14735,10.600719424460433
https://www.realtor.com/realestateandhomes-detail/4378-Essex-St-SE_Salem_OR_97317_M21871-45948,4378 Essex St SE,,111000.0,37990.0,40000,2024-02-23,16.819973718791065,1440.0,2.0,,Southeast Mill Creek,2024-01-03,755.0,,False,,4221,10.5525
https://www.realtor.com/realestateandhomes-detail/2190-Tuscana-Ave-S_Salem_OR_97306_M15759-49305,2190 Tuscana Ave S,,695400.0,359090.0,115000,2021-05-28,49.70433639947437,2513.0,,,Sunnyslope,,7050.0,11080.0,False,,11677,10.15391304347826
https://www.realtor.com/realestateandhomes-detail/3260-Aster-St-NW_Salem_OR_97304_M95862-50571,3260 Aster St NW,,1067600.0,547160.0,215000,2022-04-14,39.15900131406045,3871.0,4.0,,West Salem,,6928.0,,False,1.0,21773,10.126976744186047
https://www.realtor.com/realestateandhomes-detail/3200-Turner-Rd-SE_Salem_OR_97302_M22914-34583,3200 Turner Rd SE,,100000.0,21760.0,55000,2024-11-15,8.081471747700395,1008.0,2.0,,Southeast Mill Creek,2024-11-02,423.0,,False,,5568,10.123636363636363
https://www.realtor.com/realestateandhomes-detail/2243-Joplin-Ct-S_Salem_OR_97302_M28070-37939,2243 Joplin Ct S,,595500.0,284080.0,100000,2021-06-10,49.27726675427069,2093.0,2.0,,Sunnyslope,,4975.0,16955.0,False,2.0,10055,10.055
https://www.realtor.com/realestateandhomes-detail/5534-43rd-Pl-NE_Salem_OR_97305_M25746-93011,5534 NE 43rd Pl,,29600.0,10160.0,15000,2024-09-27,9.69119579500657,700.0,2.0,,Northgate,2024-07-22,197.0,,False,,1507,10.046666666666667
https://www.realtor.com/realestateandhomes-detail/2075-Crozer-St-NW_Salem_OR_97304_M20484-07504,2075 Crozer St NW,,525095.0,246620.0,96000,2021-10-29,44.645203679369246,2796.0,3.0,,West Salem,,4647.0,9696.0,False,1.0,9611,10.011458333333334
https://www.realtor.com/realestateandhomes-detail/4397-Essex-St-SE_Salem_OR_97317_M26841-05818,4397 Essex St SE,,106000.0,22870.0,37600,2024-01-12,18.199737187910642,1344.0,2.0,,Southeast Mill Creek,2023-10-17,459.0,,False,,3758,9.99468085106383
